ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,Club,Contract,Positions,Preferred Foot,Best Position,Joined,Loan Date End,W/F,SM,A/W,D/W,IR,Hits,Weight_kg,Height_cm,Value_eur,Release Clause_eur,Wage_eur
193747,Koke,Jorge Resurrección,https://cdn.sofifa.com/players/193/747/21_60.png,http://sofifa.com/player/193747/jorge-resurreccion/210006/,Spain,28,Atlético Madrid,2011 ~ 2024,"CM, RM, LM",Right,CM,2011-01-01,,4 ★,3★,High,High,3 ★,123.0,75,176.0,54000000.0,77900000.0,90000.0
192563,B. Leno,Bernd Leno,https://cdn.sofifa.com/players/192/563/21_60.png,http://sofifa.com/player/192563/bernd-leno/210006/,Germany,28,Arsenal,2018 ~ 2023,GK,Right,GK,2018-07-01,,3 ★,1★,Medium,Medium,3 ★,71.0,82,190.0,46000000.0,66200000.0,105000.0
192505,R. Lukaku,Romelu Lukaku,https://cdn.sofifa.com/players/192/505/21_60.png,http://sofifa.com/player/192505/romelu-lukaku/210006/,Belgium,27,Inter,2019 ~ 2024,ST,Left,ST,2019-08-08,,4 ★,3★,Medium,Medium,3 ★,224.0,94,191.0,63000000.0,79900000.0,165000.0
191043,Alex Sandro,Alex Sandro Lobo Silva,https://cdn.sofifa.com/players/191/043/21_60.png,http://sofifa.com/player/191043/alex-sandro-lobo-silva/210006/,Brazil,29,Juventus,2015 ~ 2023,"LB, LM",Left,LB,2015-08-21,,3 ★,3★,High,Medium,3 ★,113.0,80,180.0,47500000.0,52000000.0,120000.0
189509,Thiago,Thiago Alcântara,https://cdn.sofifa.com/players/189/509/21_60.png,http://sofifa.com/player/189509/thiago-alcantara/210006/,Spain,29,Liverpool,2020 ~ 2024,"CM, CDM",Right,CM,2020-09-18,,3 ★,5★,Medium,Medium,3 ★,175.0,70,174.0,52500000.0,68500000.0,150000.0
188377,K. Walker,Kyle Walker,https://cdn.sofifa.com/players/188/377/21_60.png,http://sofifa.com/player/188377/kyle-walker/210006/,England,30,Manchester City,2017 ~ 2024,RB,Right,RB,2017-07-14,,2 ★,3★,High,High,3 ★,130.0,70,183.0,46500000.0,56400000.0,170000.0
190460,C. Eriksen,Christian Eriksen,https://cdn.sofifa.com/players/190/460/21_60.png,http://sofifa.com/player/190460/christian-eriksen/210006/,Denmark,28,Inter,2020 ~ 2024,"CAM, CM, RM",Right,CAM,2020-01-28,,5 ★,4★,High,High,3 ★,168.0,76,181.0,54500000.0,66300000.0,155000.0
185122,P. Gulácsi,Péter Gulácsi,https://cdn.sofifa.com/players/185/122/21_60.png,http://sofifa.com/player/185122/peter-gulacsi/210006/,Hungary,30,RB Leipzig,2015 ~ 2023,GK,Right,GK,2015-07-01,,2 ★,1★,Medium,Medium,2 ★,61.0,86,191.0,36000000.0,44200000.0,65000.0
184344,L. Bonucci,Leonardo Bonucci,https://cdn.sofifa.com/players/184/344/21_60.png,http://sofifa.com/player/184344/leonardo-bonucci/210006/,Italy,33,Juventus,2018 ~ 2024,CB,Right,CB,2018-08-02,,4 ★,2★,Medium,High,3 ★,89.0,85,190.0,26000000.0,29700000.0,110000.0
175943,D. Mertens,Dries Mertens,https://cdn.sofifa.com/players/175/943/21_60.png,http://sofifa.com/player/175943/dries-mertens/210006/,Belgium,33,Napoli,2013 ~ 2022,"CF, ST",Right,CF,2013-07-01,,4 ★,4★,High,Low,3 ★,137.0,61,169.0,34500000.0,40800000.0,115000.0
198706,Luis Alberto,Luis Alberto Romero Alconchel,https://cdn.sofifa.com/players/198/706/21_60.png,http://sofifa.com/player/198706/luis-alberto-romero-alconchel/210006/,Spain,27,Lazio,2016 ~ 2025,"CAM, CM, CF",Right,CAM,2016-08-31,,3 ★,4★,Medium,Medium,2 ★,278.0,74,183.0,57500000.0,68900000.0,100000.0
182493,D. Godín,Diego Godín,https://cdn.sofifa.com/players/182/493/21_60.png,http://sofifa.com/player/182493/diego-godin/210006/,Uruguay,34,Cagliari,2020 ~ 2023,CB,Right,CB,2020-09-24,,3 ★,2★,Medium,High,3 ★,75.0,78,187.0,17500000.0,24700000.0,56000.0
181291,G. Wijnaldum,Georginio Wijnaldum,https://cdn.sofifa.com/players/181/291/21_60.png,http://sofifa.com/player/181291/georginio-wijnaldum/210006/,Netherlands,29,Liverpool,2016 ~ 2021,CM,Right,CM,2016-07-22,,4 ★,4★,High,High,3 ★,148.0,69,175.0,52500000.0,68500000.0,150000.0
180206,M. Pjanić,Miralem Pjanić,https://cdn.sofifa.com/players/180/206/21_60.png,http://sofifa.com/player/180206/miralem-pjanic/210006/,Bosnia Herzegovina,30,FC Barcelona,2020 ~ 2024,CM,Right,CM,2020-08-24,,4 ★,3★,Medium,Medium,3 ★,176.0,72,178.0,51500000.0,72800000.0,220000.0
188350,M. Reus,Marco Reus,https://cdn.sofifa.com/players/188/350/21_60.png,http://sofifa.com/player/188350/marco-reus/210006/,Germany,31,Borussia Dortmund,2012 ~ 2023,"CAM, CF",Right,CAM,2012-07-01,,4 ★,4★,High,Medium,4 ★,197.0,71,180.0,44500000.0,57800000.0,95000.0
226790,W. Ndidi,Wilfred Ndidi,https://cdn.sofifa.com/players/226/790/21_60.png,http://sofifa.com/player/226790/wilfred-ndidi/210006/,Nigeria,23,Leicester City,2017 ~ 2024,"CDM, CM",Right,CB,2017-01-05,,4 ★,3★,Medium,High,1 ★,264.0,74,183.0,55000000.0,72100000.0,95000.0
216460,J. Giménez,José María Giménez,https://cdn.sofifa.com/players/216/460/21_60.png,http://sofifa.com/player/216460/jose-maria-gimenez/210006/,Uruguay,25,Atlético Madrid,2013 ~ 2023,CB,Right,CB,2013-07-01,,3 ★,2★,Medium,High,2 ★,214.0,79,185.0,52500000.0,76500000.0,71000.0
226753,A. Onana,André Onana,https://cdn.sofifa.com/players/226/753/21_60.png,http://sofifa.com/player/226753/andre-onana/210006/,Cameroon,24,Ajax,2015 ~ 2022,GK,Right,GK,2015-01-14,,3 ★,1★,Medium,Medium,3 ★,182.0,93,190.0,48000000.0,44300000.0,18000.0
212194,J. Brandt,Julian Brandt,https://cdn.sofifa.com/players/212/194/21_60.png,http://sofifa.com/player/212194/julian-brandt/210006/,Germany,24,Borussia Dortmund,2019 ~ 2024,"CAM, CM",Right,CAM,2019-07-01,,4 ★,4★,High,Medium,3 ★,247.0,83,185.0,60500000.0,71900000.0,75000.0
230142,Oyarzabal,Mikel Oyarzabal Ugarte,https://cdn.sofifa.com/players/230/142/21_60.png,http://sofifa.com/player/230142/mikel-oyarzabal-ugarte/210006/,Spain,23,Real Sociedad,2014 ~ 2024,"LW, RW",Left,CAM,2014-07-01,,3 ★,3★,High,Medium,1 ★,402.0,79,181.0,66500000.0,97800000.0,47000.0
231478,L. Martínez,Lautaro Martínez,https://cdn.sofifa.com/players/231/478/21_60.png,http://sofifa.com/player/231478/lautaro-martinez/210006/,Argentina,22,Inter,2018 ~ 2023,ST,Right,ST,2018-07-05,,4 ★,4★,High,Medium,1 ★,440.0,81,174.0,86500000.0,84600000.0,130000.0
239085,E. Haaland,Erling Haaland,https://cdn.sofifa.com/players/239/085/21_60.png,http://sofifa.com/player/239085/erling-haaland/210006/,Norway,19,Borussia Dortmund,2020 ~ 2024,ST,Left,ST,2020-01-01,,3 ★,3★,High,High,2 ★,1700.0,88,194.0,92000000.0,85500000.0,56000.0
212462,Alex Telles,Alex Nicolao Telles,https://cdn.sofifa.com/players/212/462/21_60.png,http://sofifa.com/player/212462/alex-nicolao-telles/210006/,Brazil,27,Manchester United,2020 ~ 2024,LB,Left,LB,2020-10-05,,2 ★,3★,High,High,3 ★,2300.0,71,181.0,44500000.0,61200000.0,145000.0
213345,K. Coman,Kingsley Coman,https://cdn.sofifa.com/players/213/345/21_60.png,http://sofifa.com/player/213345/kingsley-coman/210006/,France,24,FC Bayern München,2015 ~ 2023,"LM, RM, LW",Right,RM,2015-08-30,,3 ★,4★,Medium,Low,3 ★,171.0,75,179.0,60500000.0,69900000.0,95000.0
210035,Grimaldo,Alejandro Grimaldo García,https://cdn.sofifa.com/players/210/035/21_60.png,http://sofifa.com/player/210035/alejandro-grimaldo-garcia/210006/,Spain,24,SL Benfica,2016 ~ 2023,LB,Left,LWB,2016-01-04,,2 ★,3★,High,Medium,3 ★,320.0,69,171.0,56000000.0,73700000.0,20000.0
230658,Arthur,Arthur Henrique Ramos Oliveira Melo,https://cdn.sofifa.com/players/230/658/21_60.png,http://sofifa.com/player/230658/arthur-henrique-ramos-oliveira-melo/210006/,Brazil,23,Juventus,2020 ~ 2024,CM,Right,CM,2020-09-01,,3 ★,4★,Medium,Medium,2 ★,266.0,73,171.0,63500000.0,70700000.0,100000.0
212190,N. Süle,Niklas Süle,https://cdn.sofifa.com/players/212/190/21_60.png,http://sofifa.com/player/212190/niklas-sule/210006/,Germany,24,FC Bayern München,2017 ~ 2022,CB,Right,CB,2017-07-01,,3 ★,2★,Medium,Medium,2 ★,211.0,97,195.0,57500000.0,64700000.0,84000.0
209889,R. Guerreiro,Raphaël Guerreiro,https://cdn.sofifa.com/players/209/889/21_60.png,http://sofifa.com/player/209889/raphael-guerreiro/210006/,Portugal,26,Borussia Dortmund,2016 ~ 2023,"LM, LB, CM",Left,CAM,2016-07-01,,2 ★,4★,Medium,Medium,3 ★,203.0,71,170.0,49500000.0,64800000.0,86000.0
211300,A. Martial,Anthony Martial,https://cdn.sofifa.com/players/211/300/21_60.png,http://sofifa.com/player/211300/anthony-martial/210006/,France,24,Manchester United,2015 ~ 2024,ST,Right,ST,2015-09-01,,3 ★,4★,Medium,Medium,3 ★,657.0,76,184.0,61000000.0,81000000.0,155000.0
207863,Felipe,Felipe Augusto de Almeida Monteiro,https://cdn.sofifa.com/players/207/863/21_60.png,http://sofifa.com/player/207863/felipe-augusto-de-almeida-monteiro/210006/,Brazil,31,Atlético Madrid,2019 ~ 2022,CB,Right,CB,2019-07-01,,3 ★,2★,Medium,High,3 ★,87.0,84,190.0,29000000.0,47200000.0,74000.0
209658,L. Goretzka,Leon Goretzka,https://cdn.sofifa.com/players/209/658/21_60.png,http://sofifa.com/player/209658/leon-goretzka/210006/,Germany,25,FC Bayern München,2018 ~ 2022,"CM, CDM",Right,CM,2018-07-01,,4 ★,3★,High,Medium,3 ★,259.0,76,189.0,58500000.0,68100000.0,105000.0
208421,Saúl,Saúl Ñíguez Esclápez,https://cdn.sofifa.com/players/208/421/21_60.png,http://sofifa.com/player/208421/saul-niguez-esclapez/210006/,Spain,25,Atlético Madrid,2013 ~ 2026,"CM, LM, LB",Left,CM,2013-07-01,,4 ★,3★,High,High,3 ★,200.0,75,184.0,55500000.0,81800000.0,78000.0
209989,T. Partey,Thomas Partey,https://cdn.sofifa.com/players/209/989/21_60.png,http://sofifa.com/player/209989/thomas-partey/210006/,Ghana,27,Arsenal,2020 ~ 2024,CM,Right,CDM,2020-10-05,,3 ★,3★,Medium,High,2 ★,255.0,77,185.0,48000000.0,69100000.0,120000.0
199451,W. Ben Yedder,Wissam Ben Yedder,https://cdn.sofifa.com/players/199/451/21_60.png,http://sofifa.com/player/199451/wissam-ben-yedder/210006/,France,29,AS Monaco,2019 ~ 2024,ST,Right,CF,2019-08-14,,5 ★,4★,High,High,2 ★,113.0,68,170.0,42000000.0,58900000.0,90000.0
211256,N. Tagliafico,Nicolás Tagliafico,https://cdn.sofifa.com/players/211/256/21_60.png,http://sofifa.com/player/211256/nicolas-tagliafico/210006/,Argentina,27,Ajax,2018 ~ 2022,LB,Left,LB,2018-01-05,,2 ★,3★,High,High,3 ★,171.0,65,172.0,40500000.0,38500000.0,27000.0
204838,R. Jiménez,Raúl Jiménez,https://cdn.sofifa.com/players/204/838/21_60.png,http://sofifa.com/player/204838/raul-jimenez/210006/,Mexico,29,Wolverhampton Wanderers,2019 ~ 2024,ST,Right,ST,2019-07-01,,4 ★,3★,High,High,3 ★,253.0,81,188.0,42000000.0,58900000.0,140000.0
216352,M. Brozović,Marcelo Brozović,https://cdn.sofifa.com/players/216/352/21_60.png,http://sofifa.com/player/216352/marcelo-brozovic/210006/,Croatia,27,Inter,2016 ~ 2022,"CDM, CM",Right,CDM,2016-07-01,,4 ★,3★,Medium,High,2 ★,182.0,68,181.0,43000000.0,56800000.0,125000.0
200458,L. Digne,Lucas Digne,https://cdn.sofifa.com/players/200/458/21_60.png,http://sofifa.com/player/200458/lucas-digne/210006/,France,26,Everton,2018 ~ 2023,LB,Left,LB,2018-08-01,,2 ★,3★,High,Medium,2 ★,196.0,74,178.0,45500000.0,62200000.0,110000.0
189117,R. Bürki,Roman Bürki,https://cdn.sofifa.com/players/189/117/21_60.png,http://sofifa.com/player/189117/roman-burki/210006/,Switzerland,29,Borussia Dortmund,2015 ~ 2023,GK,Right,GK,2015-07-01,,2 ★,1★,Medium,Medium,3 ★,60.0,85,187.0,32500000.0,44400000.0,68000.0
200647,J. Iličić,Josip Iličić,https://cdn.sofifa.com/players/200/647/21_60.png,http://sofifa.com/player/200647/josip-ilicic/210006/,Slovenia,32,Atalanta,2017 ~ 2022,"CF, ST",Left,CAM,2017-07-05,,4 ★,4★,Medium,Medium,3 ★,161.0,79,190.0,34000000.0,42500000.0,90000.0
185020,José Callejón,José María Callejón Bueno,https://cdn.sofifa.com/players/185/020/21_60.png,http://sofifa.com/player/185020/jose-maria-callejon-bueno/210006/,Spain,33,Fiorentina,2020 ~ 2022,"RM, RW",Right,RM,2020-10-05,,3 ★,3★,High,High,3 ★,97.0,73,178.0,26500000.0,32300000.0,85000.0
197965,Pizzi,Luis Miguel Afonso Fernandes,https://cdn.sofifa.com/players/197/965/21_60.png,http://sofifa.com/player/197965/luis-miguel-afonso-fernandes/210006/,Portugal,30,SL Benfica,2013 ~ 2023,"RM, CM",Right,RM,2013-07-30,,4 ★,3★,High,Medium,3 ★,85.0,72,177.0,40500000.0,59000000.0,25000.0
197781,Isco,Francisco Román Alarcón Suárez,https://cdn.sofifa.com/players/197/781/21_60.png,http://sofifa.com/player/197781/francisco-roman-alarcon-suarez/210006/,Spain,28,Real Madrid,2013 ~ 2022,"CAM, CM, LW",Right,CAM,2013-07-03,,3 ★,4★,Medium,Low,3 ★,169.0,79,176.0,42500000.0,64600000.0,210000.0
197445,D. Alaba,David Alaba,https://cdn.sofifa.com/players/197/445/21_60.png,http://sofifa.com/player/197445/david-alaba/210006/,Austria,28,FC Bayern München,2010 ~ 2021,"CB, LB",Left,CB,2010-02-10,,4 ★,3★,Medium,Medium,4 ★,256.0,78,180.0,36500000.0,45400000.0,105000.0
193474,I. Gueye,Idrissa Gueye,https://cdn.sofifa.com/players/193/474/21_60.png,http://sofifa.com/player/193474/idrissa-gueye/210006/,Senegal,30,Paris Saint-Germain,2019 ~ 2023,"CDM, CM",Right,CDM,2019-07-30,,3 ★,3★,Medium,High,2 ★,132.0,66,174.0,35500000.0,47200000.0,105000.0
193165,J. Corona,Jesús Corona,https://cdn.sofifa.com/players/193/165/21_60.png,http://sofifa.com/player/193165/jesus-corona/210006/,Mexico,27,FC Porto,2015 ~ 2022,"RM, RB",Right,RM,2015-08-31,,5 ★,4★,High,Medium,3 ★,239.0,62,173.0,45000000.0,65000000.0,25000.0
192629,Iago Aspas,Iago Aspas Juncal,https://cdn.sofifa.com/players/192/629/21_60.png,http://sofifa.com/player/192629/iago-aspas-juncal/210006/,Spain,32,RC Celta,2015 ~ 2023,"ST, RW",Left,ST,2015-07-01,,4 ★,3★,High,High,2 ★,65.0,67,176.0,34000000.0,52500000.0,46000.0
190483,Douglas Costa,Douglas Costa de Souza,https://cdn.sofifa.com/players/190/483/21_60.png,http://sofifa.com/player/190483/douglas-costa-de-souza/210006/,Brazil,29,FC Bayern München,2018 ~ 2022,"LM, RW, LW",Left,LM,2018-07-01,,3 ★,5★,High,Medium,3 ★,166.0,70,172.0,41500000.0,50300000.0,110000.0
198176,S. de Vrij,Stefan de Vrij,https://cdn.sofifa.com/players/198/176/21_60.png,http://sofifa.com/player/198176/stefan-de-vrij/210006/,Netherlands,28,Inter,2018 ~ 2023,CB,Right,CB,2018-07-01,,4 ★,2★,Medium,High,3 ★,99.0,78,189.0,40000000.0,54100000.0,130000.0
135507,Fernandinho,Fernando Luiz Rosa,https://cdn.sofifa.com/players/135/507/21_60.png,http://sofifa.com/player/135507/fernando-luiz-rosa/210006/,Brazil,35,Manchester City,2013 ~ 2021,"CB, CDM",Right,CB,2013-07-01,,4 ★,3★,Medium,High,3 ★,121.0,67,179.0,11000000.0,17600000.0,110000.0
176266,Lucas Leiva,Lucas Pezzini Leiva,https://cdn.sofifa.com/players/176/266/21_60.png,http://sofifa.com/player/176266/lucas-pezzini-leiva/210006/,Brazil,33,Lazio,2017 ~ 2022,CDM,Right,CDM,2017-07-18,,3 ★,3★,Medium,High,3 ★,144.0,78,179.0,21000000.0,25500000.0,83000.0
184432,Azpilicueta,César Azpilicueta Tanco,https://cdn.sofifa.com/players/184/432/21_60.png,http://sofifa.com/player/184432/cesar-azpilicueta-tanco/210006/,Spain,30,Chelsea,2012 ~ 2022,"RB, LB",Right,RB,2012-08-24,,3 ★,2★,Medium,Medium,3 ★,109.0,77,178.0,36500000.0,46600000.0,120000.0
168435,S. Sirigu,Salvatore Sirigu,https://cdn.sofifa.com/players/168/435/21_60.png,http://sofifa.com/player/168435/salvatore-sirigu/210006/,Italy,33,Torino,2017 ~ 2022,GK,Right,GK,2017-06-27,,2 ★,1★,Medium,Medium,3 ★,32.0,80,192.0,13500000.0,28900000.0,54000.0
163587,K. Schmeichel,Kasper Schmeichel,https://cdn.sofifa.com/players/163/587/21_60.png,http://sofifa.com/player/163587/kasper-schmeichel/210006/,Denmark,33,Leicester City,2011 ~ 2023,GK,Right,GK,2011-06-01,,3 ★,1★,Medium,Medium,2 ★,46.0,89,189.0,13500000.0,32300000.0,90000.0
177413,A. Witsel,Axel Witsel,https://cdn.sofifa.com/players/177/413/21_60.png,http://sofifa.com/player/177413/axel-witsel/210006/,Belgium,31,Borussia Dortmund,2018 ~ 2022,"CDM, CM",Right,CDM,2018-08-17,,4 ★,4★,Medium,Medium,3 ★,122.0,81,186.0,29500000.0,40000000.0,79000.0
178005,Rui Patrício,Rui Pedro dos Santos Patrício,https://cdn.sofifa.com/players/178/005/21_60.png,http://sofifa.com/player/178005/rui-pedro-dos-santos-patricio/210006/,Portugal,32,Wolverhampton Wanderers,2018 ~ 2022,GK,Left,GK,2018-06-18,,2 ★,1★,Medium,Medium,3 ★,48.0,84,190.0,21000000.0,36100000.0,90000.0
179813,E. Cavani,Edinson Cavani,https://cdn.sofifa.com/players/179/813/21_60.png,http://sofifa.com/player/179813/edinson-cavani/210006/,Uruguay,33,Manchester United,2020 ~ 2021,ST,Right,ST,2020-10-05,,4 ★,3★,High,High,4 ★,527.0,77,185.0,27000000.0,37100000.0,175000.0
146536,Jesús Navas,Jesús Navas González,https://cdn.sofifa.com/players/146/536/21_60.png,http://sofifa.com/player/146536/jesus-navas-gonzalez/210006/,Spain,34,Sevilla FC,2017 ~ 2021,"RB, RM",Right,RB,2017-07-28,,2 ★,4★,High,Medium,2 ★,199.0,60,172.0,15500000.0,23100000.0,43000.0
235212,A. Hakimi,Achraf Hakimi,https://cdn.sofifa.com/players/235/212/21_60.png,http://sofifa.com/player/235212/achraf-hakimi/210006/,Morocco,21,Inter,2020 ~ 2025,RM,Right,RM,2020-09-09,,2 ★,3★,High,Medium,1 ★,459.0,73,181.0,56000000.0,62100000.0,90000.0
228618,F. Mendy,Ferland Mendy,https://cdn.sofifa.com/players/228/618/21_60.png,http://sofifa.com/player/228618/ferland-mendy/210006/,France,25,Real Madrid,2019 ~ 2025,LB,Left,LB,2019-07-01,,5 ★,4★,High,High,1 ★,282.0,73,180.0,49500000.0,64800000.0,160000.0
231443,O. Dembélé,Ousmane Dembélé,https://cdn.sofifa.com/players/231/443/21_60.png,http://sofifa.com/player/231443/ousmane-dembele/210006/,France,23,FC Barcelona,2017 ~ 2022,"LW, RW",Left,LM,2017-08-28,,5 ★,5★,High,Medium,3 ★,657.0,67,178.0,57500000.0,79900000.0,175000.0
203486,T. Hazard,Thorgan Hazard,https://cdn.sofifa.com/players/203/486/21_60.png,http://sofifa.com/player/203486/thorgan-hazard/210006/,Belgium,27,Borussia Dortmund,2019 ~ 2024,"LM, RM, CF",Right,LM,2019-07-01,,4 ★,4★,High,High,2 ★,121.0,71,175.0,38500000.0,45900000.0,79000.0
230481,Ronaldo Cabrais,Ronaldo Jailson Cabrais Petri,https://cdn.sofifa.com/players/230/481/21_60.png,http://sofifa.com/player/230481/ronaldo-jailson-cabrais-petri/210006/,Brazil,28,Grêmio,2019 ~ 2023,"CAM, RM",Right,RM,2019-01-01,,4 ★,4★,Medium,Low,1 ★,51.0,75,177.0,36500000.0,49400000.0,49000.0
229880,A. Wan-Bissaka,Aaron Wan-Bissaka,https://cdn.sofifa.com/players/229/880/21_60.png,http://sofifa.com/player/229880/aaron-wan-bissaka/210006/,England,22,Manchester United,2019 ~ 2024,"RB, RWB",Right,RB,2019-06-29,,2 ★,4★,Medium,High,1 ★,1900.0,72,183.0,52000000.0,60200000.0,115000.0
229261,D. Zakaria,Denis Zakaria,https://cdn.sofifa.com/players/229/261/21_60.png,http://sofifa.com/player/229261/denis-zakaria/210006/,Switzerland,23,Borussia Mönchengladbach,2017 ~ 2022,"CDM, CB, CM",Right,CDM,2017-07-01,,3 ★,3★,Medium,Medium,1 ★,642.0,80,190.0,47500000.0,54100000.0,45000.0
216594,N. Fekir,Nabil Fekir,https://cdn.sofifa.com/players/216/594/21_60.png,http://sofifa.com/player/216594/nabil-fekir/210006/,France,26,Real Betis,2019 ~ 2023,"CAM, RM, ST",Left,CAM,2019-07-23,,4 ★,4★,High,Medium,3 ★,155.0,75,173.0,43000000.0,66300000.0,38000.0
224334,M. Acuña,Marcos Acuña,https://cdn.sofifa.com/players/224/334/21_60.png,http://sofifa.com/player/224334/marcos-acuna/210006/,Argentina,28,Sevilla FC,2020 ~ 2024,"LB, LM",Left,LB,2020-09-14,,3 ★,4★,High,High,2 ★,171.0,69,172.0,33000000.0,46200000.0,41000.0
225953,S. Bergwijn,Steven Bergwijn,https://cdn.sofifa.com/players/225/953/21_60.png,http://sofifa.com/player/225953/steven-bergwijn/210006/,Netherlands,22,Tottenham Hotspur,2020 ~ 2025,"LM, LW, RM",Right,CAM,2020-01-29,,2 ★,4★,High,Medium,2 ★,323.0,78,178.0,56000000.0,68100000.0,105000.0
225100,J. Gomez,Joe Gomez,https://cdn.sofifa.com/players/225/100/21_60.png,http://sofifa.com/player/225100/joe-gomez/210006/,England,23,Liverpool,2015 ~ 2024,CB,Right,CB,2015-06-20,,3 ★,3★,Medium,Medium,2 ★,288.0,77,188.0,49500000.0,59700000.0,95000.0
222665,M. Ødegaard,Martin Ødegaard,https://cdn.sofifa.com/players/222/665/21_60.png,http://sofifa.com/player/222665/martin-odegaard/210006/,Norway,21,Real Madrid,2015 ~ 2023,"CAM, CM",Left,CAM,2015-04-29,,2 ★,5★,Medium,Medium,3 ★,497.0,68,178.0,58500000.0,81000000.0,135000.0
221363,D. van de Beek,Donny van de Beek,https://cdn.sofifa.com/players/221/363/21_60.png,http://sofifa.com/player/221363/donny-van-de-beek/210006/,Netherlands,23,Manchester United,2020 ~ 2025,"CM, CAM",Right,CM,2020-09-02,,3 ★,3★,High,Medium,3 ★,509.0,74,184.0,52000000.0,65200000.0,125000.0
221087,Pau López,Pau López Sabata,https://cdn.sofifa.com/players/221/087/21_60.png,http://sofifa.com/player/221087/pau-lopez-sabata/210006/,Spain,25,Roma,2019 ~ 2024,GK,Left,GK,2019-07-10,,3 ★,1★,Medium,Medium,1 ★,79.0,77,189.0,42500000.0,55500000.0,25000.0
220407,M. Dúbravka,Martin Dúbravka,https://cdn.sofifa.com/players/220/407/21_60.png,http://sofifa.com/player/220407/martin-dubravka/210006/,Slovakia,31,Newcastle United,2018 ~ 2025,GK,Right,GK,2018-06-09,,2 ★,1★,Medium,Medium,1 ★,49.0,80,190.0,19000000.0,31400000.0,47000.0
219693,Diego Carlos,Diego Carlos Santos Silva,https://cdn.sofifa.com/players/219/693/21_60.png,http://sofifa.com/player/219693/diego-carlos-santos-silva/210006/,Brazil,27,Sevilla FC,2019 ~ 2024,CB,Right,CB,2019-07-01,,4 ★,3★,Medium,High,2 ★,270.0,86,185.0,38500000.0,58700000.0,39000.0
239053,F. Valverde,Federico Valverde,https://cdn.sofifa.com/players/239/053/21_60.png,http://sofifa.com/player/239053/federico-valverde/210006/,Uruguay,21,Real Madrid,2016 ~ 2025,CM,Right,CM,2016-07-22,,3 ★,3★,High,High,1 ★,511.0,78,182.0,73500000.0,81000000.0,135000.0
208093,Gerard Moreno,Gerard Moreno Balagueró,https://cdn.sofifa.com/players/208/093/21_60.png,http://sofifa.com/player/208093/gerard-moreno-balaguero/210006/,Spain,28,Villarreal CF,2018 ~ 2023,"ST, RM, CF",Left,ST,2018-07-02,,4 ★,3★,High,Medium,1 ★,80.0,77,180.0,37000000.0,56700000.0,56000.0
